Fund Name:,SPDR® Gold Shares,,,,,,,,,,,,,,,,
Ticker Symbol:,GLD®,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,NAV,Shares Outstanding,Total Net Assets,,,,,,,,,,,,,,
26-Feb-2015,115.988704,258200000.0,29948283252.54,,,,,,,,,,,,,,
25-Feb-2015,115.653850,258200000.0,29861823966.27,,,,,,,,,,,,,,
24-Feb-2015,114.478679,258200000.0,29558395006.88,,,,,,,,,,,,,,
23-Feb-2015,115.632363,258200000.0,29856276047.44,,,,,,,,,,,,,,
20-Feb-2015,115.996306,258200000.0,29950246279.93,,,,,,,,,,,,,,
19-Feb-2015,116.117622,257600000.0,29911899491.43,,,,,,,,,,,,,,
18-Feb-2015,115.782769,257100000.0,29767749973.66,,,,,,,,,,,,,,
17-Feb-2015,116.120164,257200000.0,29866106079.20,,,,,,,,,,,,,,
13-Feb-2015,118.334148,257200000.0,30435542815.78,,,,,,,,,,,,,,
12-Feb-2015,117.374758,258200000.0,30306162574.28,,,,,,,,,,,,,,
11-Feb-2015,117.496130,258800000.0,30407998488.34,,,,,,,,,,,,,,
10-Feb-2015,118.530154,258800000.0,30675603931.81,,,,,,,,,,,,,,
09-Feb-2015,118.915727,258800000.0,30775390227.97,,,,,,,,,,,,,,
06-Feb-2015,119.159813,258800000.0,30838559732.08,,,,,,,,,,,,,,
05-Feb-2015,120.914370,258800000.0,31292638871.86,,,,,,,,,,,,,,
04-Feb-2015,121.804332,257000000.0,31303713217.07,,,,,,,,,,,,,,
03-Feb-2015,121.397373,256000000.0,31077727515.78,,,,,,,,,,,,,,
02-Feb-2015,122.191272,256600000.0,31354280412.08,,,,,,,,,,,,,,
30-Jan-2015,121.018413,253800000.0,30714473297.21,,,,,,,,,,,,,,
29-Jan-2015,121.836330,253800000.0,30922060429.29,,,,,,,,,,,,,,
28-Jan-2015,123.687007,251900000.0,31156757002.32,,,,,,,,,,,,,,
27-Jan-2015,123.736397,251900000.0,31169198430.51,,,,,,,,,,,,,,
26-Jan-2015,123.041244,248800000.0,30612661574.81,,,,,,,,,,,,,,
23-Jan-2015,124.342267,248200000.0,30861750624.47,,,,,,,,,,,,,,
22-Jan-2015,124.439700,247800000.0,30836157619.78,,,,,,,,,,,,,,
21-Jan-2015,124.224905,247800000.0,30782931535.85,,,,,,,,,,,,,,
20-Jan-2015,123.769933,248400000.0,30744451346.36,,,,,,,,,,,,,,
16-Jan-2015,122.694523,244600000.0,30011080352.69,,,,,,,,,,,,,,
15-Jan-2015,120.918549,240000000.0,29020451727.05,,,,,,,,,,,,,,
14-Jan-2015,118.614154,236800000.0,28087831657.08,,,,,,,,,,,,,,
13-Jan-2015,118.279094,236800000.0,28008489490.84,,,,,,,,,,,,,,
12-Jan-2015,117.799876,236800000.0,27895010748.75,,,,,,,,,,,,,,
09-Jan-2015,116.962832,236800000.0,27696798547.01,,,,,,,,,,,,,,
08-Jan-2015,116.747882,235800000.0,27529150514.78,,,,,,,,,,,,,,
07-Jan-2015,116.268646,235800000.0,27416146761.15,,,,,,,,,,,,,,
06-Jan-2015,116.245895,236800000.0,27527027850.79,,,,,,,,,,,,,,
05-Jan-2015,115.262117,237800000.0,27409331483.77,,,,,,,,,,,,,,
02-Jan-2015,112.574972,237200000.0,26702783437.36,,,,,,,,,,,,,,
31-Dec-2014,115.196267,237200000.0,27324554515.52,,,,,,,,,,,,,,
30-Dec-2014,115.846222,237800000.0,27548231536.93,,,,,,,,,,,,,,
29-Dec-2014,113.877390,238300000.0,27136982120.78,,,,,,,,,,,,,,
26-Dec-2014,113.064245,238300000.0,26943209655.54,,,,,,,,,,,,,,
24-Dec-2014,113.066723,238500000.0,26966413545.83,,,,,,,,,,,,,,
23-Dec-2014,112.947835,238500000.0,26938058527.69,,,,,,,,,,,,,,
22-Dec-2014,114.823058,242400000.0,27833109317.10,,,,,,,,,,,,,,
19-Dec-2014,114.850859,242400000.0,27839848297.58,,,,,,,,,,,,,,
18-Dec-2014,115.188475,241400000.0,27806497836.63,,,,,,,,,,,,,,
17-Dec-2014,114.877406,241400000.0,27731405762.77,,,,,,,,,,,,,,
16-Dec-2014,115.527353,241400000.0,27888303038.13,,,,,,,,,,,,,,
15-Dec-2014,116.177307,242000000.0,28114908296.51,,,,,,,,,,,,,,
12-Dec-2014,116.925932,242800000.0,28389616283.35,,,,,,,,,,,,,,
11-Dec-2014,116.855137,242800000.0,28372427265.93,,,,,,,,,,,,,,
10-Dec-2014,118.082133,242400000.0,28623109104.79,,,,,,,,,,,,,,
09-Dec-2014,117.891158,241400000.0,28458925481.46,,,,,,,,,,,,,,
08-Dec-2014,114.623860,240500000.0,27567038360.54,,,,,,,,,,,,,,
05-Dec-2014,114.723766,241100000.0,27659899890.63,,,,,,,,,,,,,,
04-Dec-2014,116.167047,240800000.0,27973024826.24,,,,,,,,,,,,,,
03-Dec-2014,115.759746,240800000.0,27874946909.74,,,,,,,,,,,,,,
02-Dec-2014,114.823699,240800000.0,27649546834.95,,,,,,,,,,,,,,
01-Dec-2014,114.728823,240000000.0,27534917460.17,,,,,,,,,,,,,,
28-Nov-2014,113.651051,240000000.0,27276252340.55,,,,,,,,,,,,,,
26-Nov-2014,115.071546,240400000.0,27663199748.52,,,,,,,,,,,,,,
25-Nov-2014,115.217010,241100000.0,27778821055.75,,,,,,,,,,,,,,
24-Nov-2014,115.074070,241100000.0,27744358304.69,,,,,,,,,,,,,,
21-Nov-2014,115.678710,241100000.0,27890136892.38,,,,,,,,,,,,,,
20-Nov-2014,114.358123,241100000.0,27571743392.68,,,,,,,,,,,,,,
19-Nov-2014,114.936185,241100000.0,27711114271.38,,,,,,,,,,,,,,
18-Nov-2014,114.625007,241800000.0,27716326651.85,,,,,,,,,,,,,,
17-Nov-2014,113.640881,241800000.0,27478365145.94,,,,,,,,,,,,,,
14-Nov-2014,112.346768,241000000.0,27075571146.07,,,,,,,,,,,,,,
13-Nov-2014,111.651021,241000000.0,26907896181.70,,,,,,,,,,,,,,
12-Nov-2014,111.916710,241600000.0,27039077181.41,,,,,,,,,,,,,,
11-Nov-2014,111.148585,242200000.0,26920187252.53,,,,,,,,,,,,,,
10-Nov-2014,111.678732,242500000.0,27082092486.31,,,,,,,,,,,,,,
07-Nov-2014,110.961122,243100000.0,26974648792.04,,,,,,,,,,,,,,
06-Nov-2014,110.048739,245000000.0,26961941097.64,,,,,,,,,,,,,,
05-Nov-2014,109.761441,246000000.0,27001314477.05,,,,,,,,,,,,,,
04-Nov-2014,112.118757,247000000.0,27693332861.20,,,,,,,,,,,,,,
03-Nov-2014,112.240194,247800003.0,27813120282.80,,,,,,,,,,,,,,
31-Oct-2014,111.907290,247800000.0,27730626336.99,,,,,,,,,,,,,,
30-Oct-2014,115.538846,247800000.0,28630526129.95,,,,,,,,,,,,,,
29-Oct-2014,117.607716,248200000.0,29190235216.47,,,,,,,,,,,,,,
28-Oct-2014,118.161969,248600000.0,29375065420.20,,,,,,,,,,,,,,
27-Oct-2014,118.115180,249200000.0,29434302833.16,,,,,,,,,,,,,,
24-Oct-2014,118.503741,249200000.0,29531132372.08,,,,,,,,,,,,,,
23-Oct-2014,118.505040,250700000.0,29709213562.13,,,,,,,,,,,,,,
22-Oct-2014,119.564178,250700000.0,29974739496.38,,,,,,,,,,,,,,
21-Oct-2014,120.190575,251400000.0,30215910528.49,,,,,,,,,,,,,,
20-Oct-2014,119.638931,251400000.0,30077227278.24,,,,,,,,,,,,,,
17-Oct-2014,118.657134,254400000.0,30186374875.81,,,,,,,,,,,,,,
16-Oct-2014,118.995018,254400000.0,30272332550.53,,,,,,,,,,,,,,
15-Oct-2014,118.972280,253800000.0,30195164727.70,,,,,,,,,,,,,,
14-Oct-2014,118.709126,254500000.0,30211472460.90,,,,,,,,,,,,,,
13-Oct-2014,118.157468,254500000.0,30071075564.45,,,,,,,,,,,,,,
10-Oct-2014,117.199664,253900000.0,29756994583.34,,,,,,,,,,,,,,
09-Oct-2014,117.946487,254700000.0,30040970289.11,,,,,,,,,,,,,,
08-Oct-2014,117.009843,254700000.0,29802407091.76,,,,,,,,,,,,,,
07-Oct-2014,116.385837,256500000.0,29852967196.51,,,,,,,,,,,,,,
06-Oct-2014,114.968188,256500000.0,29489340327.29,,,,,,,,,,,,,,
03-Oct-2014,114.899815,256500006.0,29471803318.43,,,,,,,,,,,,,,
02-Oct-2014,116.512395,256500000.0,29885429308.05,,,,,,,,,,,,,,
01-Oct-2014,116.970613,256900000.0,30049750514.50,,,,,,,,,,,,,,
30-Sep-2014,116.971895,257300000.0,30096868587.62,,,,,,,,,,,,,,
29-Sep-2014,117.261771,258100000.0,30265263051.51,,,,,,,,,,,,,,
26-Sep-2014,116.712476,258100000.0,30123489969.15,,,,,,,,,,,,,,
25-Sep-2014,116.713755,258500000.0,30170505595.43,,,,,,,,,,,,,,
24-Sep-2014,117.051726,258500000.0,30257871289.91,,,,,,,,,,,,,,
23-Sep-2014,117.509949,258500000.0,30376321890.12,,,,,,,,,,,,,,
22-Sep-2014,116.693555,258900000.0,30211961481.73,,,,,,,,,,,,,,
19-Sep-2014,117.298641,259500000.0,30438997386.66,,,,,,,,,,,,,,
18-Sep-2014,117.372075,262100000.0,30763220781.78,,,,,,,,,,,,,,
17-Sep-2014,118.864422,262100000.0,31154364888.78,,,,,,,,,,,,,,
16-Sep-2014,118.504984,262100000.0,31060156236.32,,,,,,,,,,,,,,
15-Sep-2014,118.698677,263500000.0,31277101409.89,,,,,,,,,,,,,,
12-Sep-2014,118.438031,263500000.0,31208421219.03,,,,,,,,,,,,,,
11-Sep-2014,119.377253,263500000.0,31455906140.06,,,,,,,,,,,,,,
10-Sep-2014,120.316855,263500000.0,31703491418.63,,,,,,,,,,,,,,
09-Sep-2014,120.775293,262500000.0,31703514374.88,,,,,,,,,,,,,,
08-Sep-2014,121.089382,262500000.0,31785962758.21,,,,,,,,,,,,,,
05-Sep-2014,121.767027,262500000.0,31963844476.84,,,,,,,,,,,,,,
04-Sep-2014,122.297656,262500000.0,32103134828.06,,,,,,,,,,,,,,
03-Sep-2014,121.721585,264100000.0,32146670695.68,,,,,,,,,,,,,,
02-Sep-2014,121.867272,265000000.0,32294827053.25,,,,,,,,,,,,,,
29-Aug-2014,123.677079,265600000.0,32848632296.66,,,,,,,,,,,,,,
28-Aug-2014,124.279903,265800000.0,33033598212.81,,,,,,,,,,,,,,
27-Aug-2014,123.391092,265800000.0,32797352272.48,,,,,,,,,,,,,,
26-Aug-2014,123.705208,265800000.0,32880844224.67,,,,,,,,,,,,,,
25-Aug-2014,122.864509,266300000.0,32718818666.55,,,,,,,,,,,,,,
22-Aug-2014,122.868548,267300000.0,32842762931.32,,,,,,,,,,,,,,
21-Aug-2014,122.677425,267300000.0,32791675795.99,,,,,,,,,,,,,,
20-Aug-2014,124.579405,267300000.0,33300074877.98,,,,,,,,,,,,,,
19-Aug-2014,124.725122,267000000.0,33301607589.12,,,,,,,,,,,,,,
18-Aug-2014,124.750548,266500000.0,33246020937.08,,,,,,,,,,,,,,
15-Aug-2014,124.682471,265800000.0,33140600881.70,,,,,,,,,,,,,,
14-Aug-2014,126.367948,265800000.0,33588600550.89,,,,,,,,,,,,,,
13-Aug-2014,126.224980,265800000.0,33550599807.99,,,,,,,,,,,,,,
12-Aug-2014,126.587363,265800000.0,33646921168.37,,,,,,,,,,,,,,
11-Aug-2014,125.770485,265800000.0,33429794901.07,,,,,,,,,,,,,,
08-Aug-2014,126.015292,265800000.0,33494864508.05,,,,,,,,,,,,,,
07-Aug-2014,125.583474,266400000.0,33455437392.32,,,,,,,,,,,,,,
06-Aug-2014,125.705183,266400000.0,33487860750.71,,,,,,,,,,,,,,
05-Aug-2014,123.612769,267200000.0,33029331931.80,,,,,,,,,,,,,,
04-Aug-2014,124.167655,267200000.0,33177597400.53,,,,,,,,,,,,,,
01-Aug-2014,124.243938,267800000.0,33272526717.06,,,,,,,,,,,,,,
31-Jul-2014,123.667703,267800000.0,33118210884.97,,,,,,,,,,,,,,
30-Jul-2014,124.559520,267800000.0,33357039547.45,,,,,,,,,,,,,,
29-Jul-2014,125.018150,267800000.0,33479860477.40,,,,,,,,,,,,,,
28-Jul-2014,125.524917,267800000.0,33615572792.20,,,,,,,,,,,,,,
25-Jul-2014,124.590428,267800000.0,33365316718.58,,,,,,,,,,,,,,
24-Jul-2014,124.399261,267800000.0,33314122214.38,,,,,,,,,,,,,,
23-Jul-2014,125.868681,269000000.0,33858675223.01,,,,,,,,,,,,,,
22-Jul-2014,126.086659,268800000.0,33892093956.73,,,,,,,,,,,,,,
21-Jul-2014,126.208373,268300000.0,33861706600.76,,,,,,,,,,,,,,
18-Jul-2014,125.803383,268900000.0,33828529787.97,,,,,,,,,,,,,,
17-Jul-2014,125.347498,268300000.0,33630733760.86,,,,,,,,,,,,,,
16-Jul-2014,125.204473,269200000.0,33705044100.49,,,,,,,,,,,,,,
15-Jul-2014,126.072238,270100000.0,34052111459.68,,,,,,,,,,,,,,
14-Jul-2014,125.688556,270100000.0,33948478980.04,,,,,,,,,,,,,,
11-Jul-2014,128.484468,267200000.0,34331049974.87,,,,,,,,,,,,,,
10-Jul-2014,128.991274,267200000.0,34466468391.56,,,,,,,,,,,,,,
09-Jul-2014,127.307532,267200000.0,34016572465.01,,,,,,,,,,,,,,
08-Jul-2014,127.333000,267200000.0,34023377734.11,,,,,,,,,,,,,,
07-Jul-2014,126.371448,266500000.0,33677991017.45,,,,,,,,,,,,,,
03-Jul-2014,126.810335,265900000.0,33718868037.04,,,,,,,,,,,,,,
02-Jul-2014,127.678378,265900000.0,33949680788.46,,,,,,,,,,,,,,
01-Jul-2014,127.776072,265900000.0,33975657646.67,,,,,,,,,,,,,,
30-Jun-2014,126.573783,264000000.0,33415478770.44,,,,,,,,,,,,,,
27-Jun-2014,126.818689,262100000.0,33239178266.51,,,,,,,,,,,,,,
26-Jun-2014,126.266379,262100000.0,33094418058.03,,,,,,,,,,,,,,
25-Jun-2014,126.749241,262100000.0,33220975938.35,,,,,,,,,,,,,,
24-Jun-2014,126.919147,262100000.0,33265508327.05,,,,,,,,,,,,,,
23-Jun-2014,126.439060,262100000.0,33139677686.77,,,,,,,,,,,,,,
20-Jun-2014,126.346920,261300000.0,33014450078.66,,,,,,,,,,,,,,
19-Jun-2014,124.470541,261300000.0,32524152287.90,,,,,,,,,,,,,,
18-Jun-2014,122.233033,261300000.0,31939491509.16,,,,,,,,,,,,,,
17-Jun-2014,122.017707,261300000.0,31883226965.94,,,,,,,,,,,,,,
16-Jun-2014,122.861914,261300000.0,32103818200.22,,,,,,,,,,,,,,
13-Jun-2014,122.552882,262700000.0,32194642106.58,,,,,,,,,,,,,,
12-Jun-2014,121.855850,262700000.0,32011531725.42,,,,,,,,,,,,,,
11-Jun-2014,121.495957,262700000.0,31916987780.37,,,,,,,,,,,,,,
10-Jun-2014,121.256469,262700000.0,31854074385.95,,,,,,,,,,,,,,
09-Jun-2014,120.679832,262700000.0,31702591859.22,,,,,,,,,,,,,,
06-Jun-2014,120.105821,262700000.0,31551799214.89,,,,,,,,,,,,,,
05-Jun-2014,120.588776,262700000.0,31678671338.73,,,,,,,,,,,,,,
04-Jun-2014,119.891722,262700000.0,31495555303.04,,,,,,,,,,,,,,
03-Jun-2014,119.652217,262700000.0,31432637290.13,,,,,,,,,,,,,,
02-Jun-2014,120.087003,262100000.0,31474803398.94,,,,,,,,,,,,,,
30-May-2014,120.404023,262100000.0,31557894387.28,,,,,,,,,,,,,,
29-May-2014,120.838817,262100000.0,31671853986.70,,,,,,,,,,,,,,
28-May-2014,121.658927,262100000.0,31886804840.05,,,,,,,,,,,,,,
27-May-2014,122.816193,262100000.0,32190124303.48,,,,,,,,,,,,,,
23-May-2014,124.362879,259300000.0,32247294412.37,,,,,,,,,,,,,,
22-May-2014,125.038539,259300000.0,32422493062.16,,,,,,,,,,,,,,
21-May-2014,123.956217,259300000.0,32141847084.94,,,,,,,,,,,,,,
20-May-2014,124.752282,260400000.0,32485494156.66,,,,,,,,,,,,,,
19-May-2014,125.379781,261000000.0,32724122729.96,,,,,,,,,,,,,,
16-May-2014,124.372437,261000000.0,32461206072.33,,,,,,,,,,,,,,
15-May-2014,125.096507,261000000.0,32650188435.37,,,,,,,,,,,,,,
14-May-2014,125.700135,260400000.0,32732315240.31,,,,,,,,,,,,,,
13-May-2014,124.858353,260400000.0,32513115151.01,,,,,,,,,,,,,,
12-May-2014,125.076534,260400000.0,32569929441.09,,,,,,,,,,,,,,
09-May-2014,124.357923,261200000.0,32482289544.38,,,,,,,,,,,,,,
08-May-2014,123.949752,261200000.0,32375675233.06,,,,,,,,,,,,,,
07-May-2014,124.818359,261200000.0,32602555349.37,,,,,,,,,,,,,,
06-May-2014,125.807426,261200000.0,32860899800.77,,,,,,,,,,,,,,
05-May-2014,123.399782,261200000.0,32232022950.52,,,,,,,,,,,,,,
02-May-2014,123.403839,261200000.0,32233082656.69,,,,,,,,,,,,,,
01-May-2014,123.140199,262100000.0,32275046123.27,,,,,,,,,,,,,,
30-Apr-2014,124.105155,262900000.0,32627245219.45,,,,,,,,,,,,,,
29-Apr-2014,124.997849,264300000.0,33036931452.56,,,,,,,,,,,,,,
28-Apr-2014,125.119669,264300000.0,33069128580.22,,,,,,,,,,,,,,
25-Apr-2014,125.340599,264300000.0,33127520199.46,,,,,,,,,,,,,,
24-Apr-2014,124.402458,264300000.0,32879569658.87,,,,,,,,,,,,,,
23-Apr-2014,123.801569,264300000.0,32720754611.29,,,,,,,,,,,,,,
22-Apr-2014,123.947466,264300000.0,32759315288.97,,,,,,,,,,,,,,
21-Apr-2014,125.129240,264300000.0,33071658035.22,,,,,,,,,,,,,,
17-Apr-2014,125.134725,265300000.0,33198242517.36,,,,,,,,,,,,,,
16-Apr-2014,125.376997,266400000.0,33400431921.35,,,,,,,,,,,,,,
15-Apr-2014,125.041111,269200000.0,33661067100.58,,,,,,,,,,,,,,
14-Apr-2014,127.716469,269000000.0,34355730167.00,,,,,,,,,,,,,,
11-Apr-2014,126.973862,268400000.0,34079784527.33,,,,,,,,,,,,,,
10-Apr-2014,127.216153,269000000.0,34221145210.15,,,,,,,,,,,,,,
09-Apr-2014,125.410211,269000000.0,33735346844.65,,,,,,,,,,,,,,
08-Apr-2014,126.158618,269000000.0,33936668221.43,,,,,,,,,,,,,,
07-Apr-2014,125.147894,269900000.0,33777416610.08,,,,,,,,,,,,,,
04-Apr-2014,124.983321,269900000.0,33732998206.14,,,,,,,,,,,,,,
03-Apr-2014,123.707510,270500000.0,33462881357.83,,,,,,,,,,,,,,
02-Apr-2014,124.479993,270500000.0,33671838171.35,,,,,,,,,,,,,,
01-Apr-2014,123.686132,270500000.0,33457098648.44,,,,,,,,,,,,,,
31-Mar-2014,124.458614,271200000.0,33753176183.71,,,,,,,,,,,,,,
28-Mar-2014,124.751884,272500000.0,33994888521.51,,,,,,,,,,,,,,
27-Mar-2014,124.873740,272500000.0,34028094145.30,,,,,,,,,,,,,,
26-Mar-2014,125.646234,272500000.0,34238598727.03,,,,,,,,,,,,,,
25-Mar-2014,126.563321,273100000.0,34564443087.27,,,,,,,,,,,,,,
24-Mar-2014,126.299635,274000000.0,34606099887.50,,,,,,,,,,,,,,
21-Mar-2014,128.737705,272500000.0,35081024517.72,,,,,,,,,,,,,,
20-Mar-2014,127.871598,271100000.0,34665990242.99,,,,,,,,,,,,,,
19-Mar-2014,128.933298,271100000.0,34953817213.00,,,,,,,,,,,,,,
18-Mar-2014,130.645648,271100000.0,35418035308.77,,,,,,,,,,,,,,
17-Mar-2014,132.839971,271100000.0,36012916248.53,,,,,,,,,,,,,,
14-Mar-2014,133.471061,272300000.0,36344170039.86,,,,,,,,,,,,,,
13-Mar-2014,131.905749,271200000.0,35772839054.92,,,,,,,,,,,,,,
12-Mar-2014,131.642047,270500000.0,35609173800.82,,,,,,,,,,,,,,
11-Mar-2014,129.739254,271000000.0,35159337967.62,,,,,,,,,,,,,,
10-Mar-2014,129.523738,271000000.0,35100933021.63,,,,,,,,,,,,,,
07-Mar-2014,128.684326,268500000.0,34551741443.00,,,,,,,,,,,,,,
06-Mar-2014,129.649911,268000000.0,34746176091.88,,,,,,,,,,,,,,
05-Mar-2014,128.855887,268000000.0,34533377811.29,,,,,,,,,,,,,,
04-Mar-2014,128.640360,268000000.0,34475616518.47,,,,,,,,,,,,,,
03-Mar-2014,130.063928,268000000.0,34857132665.54,,,,,,,,,,,,,,
28-Feb-2014,127.850553,268000000.0,34263948259.51,,,,,,,,,,,,,,
27-Feb-2014,128.406355,268000000.0,34412903107.13,,,,,,,,,,,,,,
26-Feb-2014,128.359553,268000000.0,34400360295.64,,,,,,,,,,,,,,
25-Feb-2014,129.059987,268000000.0,34588076468.17,,,,,,,,,,,,,,
24-Feb-2014,128.651627,267300000.0,34388579769.30,,,,,,,,,,,,,,
21-Feb-2014,127.547028,266200000.0,33953018957.92,,,,,,,,,,,,,,
20-Feb-2014,126.873502,265300000.0,33659539980.28,,,,,,,,,,,,,,
19-Feb-2014,127.284668,265300000.0,33768622333.06,,,,,,,,,,,,,,
18-Feb-2014,127.310174,267100000.0,34004547578.38,,,,,,,,,,,,,,
14-Feb-2014,127.243426,267100000.0,33986718950.77,,,,,,,,,,,,,,
13-Feb-2014,124.930098,268800000.0,33581210266.87,,,,,,,,,,,,,,
12-Feb-2014,124.304560,266300000.0,33102304287.60,,,,,,,,,,,,,,
11-Feb-2014,123.582568,266300000.0,32910037828.96,,,,,,,,,,,,,,
10-Feb-2014,123.101686,265700000.0,32708117846.39,,,,,,,,,,,,,,
07-Feb-2014,121.393755,265700000.0,32254320705.09,,,,,,,,,,,,,,
06-Feb-2014,121.129855,265700000.0,32184202521.32,,,,,,,,,,,,,,
05-Feb-2014,120.938288,265700000.0,32133303112.67,,,,,,,,,,,,,,
04-Feb-2014,120.529712,265700000.0,32024744515.57,,,,,,,,,,,,,,
03-Feb-2014,121.664292,264400000.0,32168038734.24,,,,,,,,,,,,,,
31-Jan-2014,120.607345,264400000.0,31888582134.14,,,,,,,,,,,,,,
30-Jan-2014,119.788863,264400000.0,31672175378.01,,,,,,,,,,,,,,
29-Jan-2014,121.863799,264200000.0,32196415620.07,,,,,,,,,,,,,,
28-Jan-2014,120.635426,263500000.0,31787434848.99,,,,,,,,,,,,,,
27-Jan-2014,121.528889,263500000.0,32022862360.91,,,,,,,,,,,,,,
24-Jan-2014,122.159809,263500000.0,32189109567.02,,,,,,,,,,,,,,
23-Jan-2014,121.775357,263500000.0,32087806478.44,,,,,,,,,,,,,,
22-Jan-2014,119.654847,265300000.0,31744430858.67,,,,,,,,,,,,,,
21-Jan-2014,119.366816,265700000.0,31715762967.27,,,,,,,,,,,,,,
17-Jan-2014,120.529462,265700000.0,32024677985.55,,,,,,,,,,,,,,
16-Jan-2014,119.710978,263200000.0,31507929296.49,,,,,,,,,,,,,,
15-Jan-2014,119.181827,263200000.0,31368656969.83,,,,,,,,,,,,,,
14-Jan-2014,120.678072,263200000.0,31762468585.83,,,,,,,,,,,,,,
13-Jan-2014,120.341715,264300000.0,31806315282.98,,,,,,,,,,,,,,
10-Jan-2014,119.983864,264300000.0,31711735259.23,,,,,,,,,,,,,,
09-Jan-2014,118.224421,264300000.0,31246714418.02,,,,,,,,,,,,,,
08-Jan-2014,117.743317,264300000.0,31119558667.71,,,,,,,,,,,,,,
07-Jan-2014,118.371726,264800000.0,31344833052.03,,,,,,,,,,,,,,
06-Jan-2014,120.182020,264800000.0,31824198798.88,,,,,,,,,,,,,,
03-Jan-2014,119.052308,264800000.0,31525051248.10,,,,,,,,,,,,,,
02-Jan-2014,118.137055,264800000.0,31282692131.29,,,,,,,,,,,,,,
31-Dec-2013,115.872348,266000000.0,30822044649.68,,,,,,,,,,,,,,
30-Dec-2013,116.163057,266000000.0,30899373165.58,,,,,,,,,,,,,,
27-Dec-2013,117.131692,267000000.0,31274161771.70,,,,,,,,,,,,,,
26-Dec-2013,115.396347,268000000.0,30926221124.14,,,,,,,,,,,,,,
24-Dec-2013,115.398877,268500000.0,30984598408.31,,,,,,,,,,,,,,
23-Dec-2013,115.641340,268500000.0,31049699685.54,,,,,,,,,,,,,,
20-Dec-2013,115.283338,271300000.0,31276369496.81,,,,,,,,,,,,,,
19-Dec-2013,115.356960,269500000.0,31088700829.26,,,,,,,,,,,,,,
18-Dec-2013,118.686751,270800000.0,32140372067.64,,,,,,,,,,,,,,
17-Dec-2013,118.808650,272200000.0,32339714500.41,,,,,,,,,,,,,,
16-Dec-2013,119.099489,272800000.0,32490340643.60,,,,,,,,,,,,,,
13-Dec-2013,118.837992,275700000.0,32763634266.82,,,,,,,,,,,,,,
12-Dec-2013,118.187839,275700000.0,32584387238.08,,,,,,,,,,,,,,
11-Dec-2013,121.615291,277700000.0,33772566237.33,,,,,,,,,,,,,,
10-Dec-2013,122.147436,278400000.0,34005846127.89,,,,,,,,,,,,,,
09-Dec-2013,119.325818,278400000.0,33220307765.30,,,,,,,,,,,,,,
06-Dec-2013,118.943687,278400000.0,33113922594.96,,,,,,,,,,,,,,
05-Dec-2013,117.931624,279400000.0,32950095670.55,,,,,,,,,,,,,,
04-Dec-2013,118.415472,279400000.0,33085282872.35,,,,,,,,,,,,,,
03-Dec-2013,117.427532,280300000.0,32914937119.89,,,,,,,,,,,,,,
02-Dec-2013,118.611078,280900000.0,33317851695.86,,,,,,,,,,,,,,
29-Nov-2013,120.883034,280900000.0,33956044275.15,,,,,,,,,,,,,,
27-Nov-2013,120.113588,280900000.0,33739906910.53,,,,,,,,,,,,,,
26-Nov-2013,120.356181,282800000.0,34036728065.40,,,,,,,,,,,,,,
25-Nov-2013,119.923202,282800000.0,33914281540.99,,,,,,,,,,,,,,
22-Nov-2013,120.240811,283900000.0,34136366270.68,,,,,,,,,,,,,,
21-Nov-2013,119.638939,285400000.0,34144953076.76,,,,,,,,,,,,,,
20-Nov-2013,121.280925,286600000.0,34759113185.94,,,,,,,,,,,,,,
19-Nov-2013,123.091821,287500000.0,35388898678.84,,,,,,,,,,,,,,
18-Nov-2013,123.841125,288000000.0,35666243863.19,,,,,,,,,,,,,,
15-Nov-2013,124.207117,288400000.0,35821332594.10,,,,,,,,,,,,,,
14-Nov-2013,124.087841,288400000.0,35786933244.78,,,,,,,,,,,,,,
13-Nov-2013,122.786313,288400000.0,35411572739.82,,,,,,,,,,,,,,
12-Nov-2013,123.632418,289200000.0,35754495321.07,,,,,,,,,,,,,,
11-Nov-2013,123.754453,289200000.0,35789787781.03,,,,,,,,,,,,,,
08-Nov-2013,124.048160,289200000.0,35874727794.68,,,,,,,,,,,,,,
07-Nov-2013,126.149349,289200000.0,36482391831.75,,,,,,,,,,,,,,
06-Nov-2013,127.285123,289200000.0,36810857523.61,,,,,,,,,,,,,,
05-Nov-2013,126.152126,288500000.0,36394888214.76,,,,,,,,,,,,,,
04-Nov-2013,127.432716,288500000.0,36764338649.45,,,,,,,,,,,,,,
01-Nov-2013,126.109397,288500000.0,36382560915.31,,,,,,,,,,,,,,
31-Oct-2013,127.776159,290400000.0,37106196484.97,,,,,,,,,,,,,,
30-Oct-2013,130.746280,290400000.0,37968719704.17,,,,,,,,,,,,,,
29-Oct-2013,130.216722,290400000.0,37814936092.31,,,,,,,,,,,,,,
28-Oct-2013,131.352538,290400000.0,38144777164.51,,,,,,,,,,,,,,
25-Oct-2013,130.077624,290400000.0,37774542000.38,,,,,,,,,,,,,,
24-Oct-2013,129.789419,291900000.0,37885531290.35,,,,,,,,,,,,,,
23-Oct-2013,128.487503,292500000.0,37582594583.88,,,,,,,,,,,,,,
22-Oct-2013,128.657862,292500000.0,37632424689.56,,,,,,,,,,,,,,
